timestamp,rssi_pct,latency_ms,label
2026-05-09T19:49:52.964,82.0,1.0,1
2026-05-09T19:49:53.465,82.0,14.0,1
2026-05-09T19:49:53.965,82.0,1.0,1
2026-05-09T19:49:54.466,82.0,2.0,1
2026-05-09T19:49:54.966,82.0,2.0,1
2026-05-09T19:49:55.466,82.0,2.0,0
2026-05-09T19:49:55.967,82.0,1.0,0
2026-05-09T19:49:56.467,82.0,2.0,0
2026-05-09T19:49:56.967,82.0,2.0,0
2026-05-09T19:49:57.468,82.0,2.0,0
2026-05-09T19:49:57.968,82.0,2.0,0
2026-05-09T19:49:58.469,82.0,2.0,0
2026-05-09T19:49:58.969,82.0,2.0,0
2026-05-09T19:49:59.469,82.0,2.0,0
2026-05-09T19:49:59.970,82.0,1.0,0
2026-05-09T19:50:00.471,82.0,3.0,0
2026-05-09T19:50:00.972,82.0,2.0,0
2026-05-09T19:50:01.472,82.0,1.0,0
2026-05-09T19:50:01.972,82.0,1.0,0
2026-05-09T19:50:02.473,82.0,1.0,0
2026-05-09T19:50:02.973,82.0,2.0,0
2026-05-09T19:50:03.473,82.0,15.0,0
2026-05-09T19:50:03.974,82.0,1.0,0
2026-05-09T19:50:04.474,82.0,4.0,0
2026-05-09T19:50:04.974,82.0,1.0,0
2026-05-09T19:50:05.475,82.0,1.0,0
2026-05-09T19:50:05.975,82.0,6.0,0
2026-05-09T19:50:06.476,82.0,2.0,0
2026-05-09T19:50:06.976,82.0,1.0,0
2026-05-09T19:50:07.476,82.0,2.0,0
2026-05-09T19:50:07.976,82.0,2.0,0
2026-05-09T19:50:08.476,82.0,1.0,0
2026-05-09T19:50:08.977,82.0,2.0,0
2026-05-09T19:50:09.477,82.0,2.0,0
2026-05-09T19:50:09.978,82.0,2.0,0
2026-05-09T19:50:10.479,82.0,1.0,0
2026-05-09T19:50:10.979,82.0,1.0,0
2026-05-09T19:50:11.479,82.0,5.0,0
2026-05-09T19:50:11.980,82.0,1.0,0
2026-05-09T19:50:12.480,82.0,2.0,0
2026-05-09T19:50:12.981,82.0,2.0,0
2026-05-09T19:50:13.481,82.0,2.0,0
2026-05-09T19:50:13.981,82.0,1.0,0
2026-05-09T19:50:14.482,82.0,2.0,0
2026-05-09T19:50:14.982,82.0,2.0,0
2026-05-09T19:50:15.483,82.0,2.0,0
2026-05-09T19:50:15.983,82.0,2.0,0
2026-05-09T19:50:16.483,82.0,2.0,0
2026-05-09T19:50:16.984,82.0,2.0,0
2026-05-09T19:50:17.484,82.0,2.0,0
2026-05-09T19:50:17.985,82.0,1.0,0
2026-05-09T19:50:18.485,82.0,3.0,0
2026-05-09T19:50:18.986,82.0,1.0,0
2026-05-09T19:50:19.486,82.0,1.0,0
2026-05-09T19:50:19.986,82.0,2.0,0
2026-05-09T19:50:20.486,82.0,2.0,0
2026-05-09T19:50:20.987,82.0,1.0,0
2026-05-09T19:50:21.487,82.0,2.0,0
2026-05-09T19:50:21.988,82.0,1.0,0
2026-05-09T19:50:22.488,82.0,1.0,0
2026-05-09T19:50:22.988,82.0,2.0,0
2026-05-09T19:50:23.489,82.0,2.0,0
2026-05-09T19:50:23.989,82.0,1.0,0
2026-05-09T19:50:24.490,82.0,1.0,0
2026-05-09T19:50:24.990,82.0,2.0,0
2026-05-09T19:50:25.490,82.0,2.0,0
2026-05-09T19:50:25.991,82.0,2.0,0
2026-05-09T19:50:26.492,82.0,2.0,0
2026-05-09T19:50:26.992,82.0,2.0,0
2026-05-09T19:50:27.492,82.0,2.0,0
2026-05-09T19:50:27.993,82.0,2.0,0
2026-05-09T19:50:28.493,82.0,2.0,0
2026-05-09T19:50:28.994,82.0,2.0,0
2026-05-09T19:50:29.494,82.0,2.0,0
2026-05-09T19:50:29.994,82.0,2.0,0
2026-05-09T19:50:30.494,82.0,1.0,0
2026-05-09T19:50:30.995,82.0,2.0,0
2026-05-09T19:50:31.495,82.0,5.0,0
2026-05-09T19:50:31.996,82.0,2.0,0
2026-05-09T19:50:32.496,82.0,2.0,0
2026-05-09T19:50:32.996,82.0,3.0,0
2026-05-09T19:50:33.497,82.0,2.0,0
2026-05-09T19:50:33.997,82.0,1.0,0
2026-05-09T19:50:34.497,82.0,12.0,0
2026-05-09T19:50:34.997,82.0,2.0,0
2026-05-09T19:50:35.498,82.0,2.0,0
2026-05-09T19:50:35.999,82.0,16.0,0
2026-05-09T19:50:36.499,82.0,2.0,0
2026-05-09T19:50:36.999,82.0,2.0,0
2026-05-09T19:50:37.500,82.0,2.0,0
2026-05-09T19:50:38.000,82.0,1.0,0
2026-05-09T19:50:38.501,82.0,1.0,0
2026-05-09T19:50:39.001,82.0,2.0,0
2026-05-09T19:50:39.501,82.0,2.0,0
2026-05-09T19:50:40.002,82.0,2.0,0
2026-05-09T19:50:40.502,82.0,2.0,0
2026-05-09T19:50:41.002,82.0,1.0,1
2026-05-09T19:50:41.503,82.0,1.0,0
2026-05-09T19:50:42.003,82.0,1.0,0
2026-05-09T19:50:42.503,82.0,2.0,0
2026-05-09T19:50:43.004,82.0,1.0,0
2026-05-09T19:50:43.504,82.0,1.0,0
2026-05-09T19:50:44.004,82.0,35.0,0
2026-05-09T19:50:44.505,82.0,1.0,0
2026-05-09T19:50:45.005,82.0,1.0,0
2026-05-09T19:50:45.506,82.0,1.0,0
2026-05-09T19:50:46.006,82.0,2.0,0
2026-05-09T19:50:46.507,82.0,1.0,0
2026-05-09T19:50:47.007,82.0,2.0,0
2026-05-09T19:50:47.507,82.0,3.0,0
2026-05-09T19:50:48.008,82.0,3.0,0
2026-05-09T19:50:48.508,82.0,1.0,0
2026-05-09T19:50:49.008,82.0,5.0,0
2026-05-09T19:50:49.509,82.0,2.0,0
2026-05-09T19:50:50.009,82.0,1.0,0
2026-05-09T19:50:50.510,82.0,1.0,0
2026-05-09T19:50:51.010,82.0,2.0,0
2026-05-09T19:50:51.511,82.0,1.0,0
2026-05-09T19:50:52.011,82.0,5.0,0
2026-05-09T19:50:52.512,82.0,1.0,0
2026-05-09T19:50:53.012,82.0,1.0,0
2026-05-09T19:50:53.513,82.0,2.0,0
2026-05-09T19:50:54.013,82.0,2.0,0
2026-05-09T19:50:54.514,82.0,3.0,1
2026-05-09T19:50:55.014,82.0,1.0,0
2026-05-09T19:50:55.514,82.0,1.0,0
2026-05-09T19:50:56.015,82.0,1.0,0
2026-05-09T19:50:56.515,82.0,2.0,0
2026-05-09T19:50:57.016,82.0,3.0,0
2026-05-09T19:50:57.516,82.0,2.0,0
2026-05-09T19:50:58.017,82.0,2.0,0
2026-05-09T19:50:58.517,82.0,1.0,0
2026-05-09T19:50:59.017,82.0,2.0,0
2026-05-09T19:50:59.518,82.0,2.0,0
2026-05-09T19:51:00.018,82.0,1.0,0
2026-05-09T19:51:00.519,82.0,1.0,0
2026-05-09T19:51:01.020,82.0,2.0,0
2026-05-09T19:51:01.520,82.0,2.0,0
2026-05-09T19:51:02.021,82.0,1.0,0
2026-05-09T19:51:02.521,82.0,2.0,0
2026-05-09T19:51:03.021,82.0,1.0,0
2026-05-09T19:51:03.522,82.0,1.0,0
2026-05-09T19:51:04.022,82.0,2.0,0
2026-05-09T19:51:04.522,82.0,1.0,0
2026-05-09T19:51:05.023,82.0,1.0,0
2026-05-09T19:51:05.523,82.0,2.0,0
2026-05-09T19:51:06.024,82.0,2.0,0
2026-05-09T19:51:06.524,82.0,2.0,0
2026-05-09T19:51:07.025,82.0,1.0,0
2026-05-09T19:51:07.525,82.0,2.0,0
2026-05-09T19:51:08.025,82.0,2.0,0
2026-05-09T19:51:08.525,82.0,1.0,0
2026-05-09T19:51:09.026,82.0,2.0,0
2026-05-09T19:51:09.526,82.0,2.0,0
2026-05-09T19:51:10.027,82.0,2.0,0
2026-05-09T19:51:10.527,82.0,1.0,0
2026-05-09T19:51:11.027,82.0,2.0,0
2026-05-09T19:51:11.528,82.0,2.0,0
2026-05-09T19:51:12.028,82.0,2.0,0
2026-05-09T19:51:12.529,82.0,1.0,0
2026-05-09T19:51:13.029,82.0,2.0,0
2026-05-09T19:51:13.529,82.0,1.0,0
2026-05-09T19:51:14.030,82.0,17.0,0
2026-05-09T19:51:14.531,82.0,2.0,0
2026-05-09T19:51:15.031,82.0,1.0,0
2026-05-09T19:51:15.531,82.0,2.0,0
2026-05-09T19:51:16.031,82.0,2.0,0
2026-05-09T19:51:16.532,82.0,1.0,0
2026-05-09T19:51:17.033,82.0,2.0,0
2026-05-09T19:51:17.533,82.0,1.0,0
2026-05-09T19:51:18.034,82.0,1.0,0
2026-05-09T19:51:18.534,82.0,2.0,0
2026-05-09T19:51:19.034,82.0,2.0,0
2026-05-09T19:51:19.534,82.0,3.0,0
2026-05-09T19:51:20.035,82.0,1.0,0
2026-05-09T19:51:20.535,82.0,1.0,0
2026-05-09T19:51:21.036,82.0,1.0,0
2026-05-09T19:51:21.536,82.0,1.0,0
2026-05-09T19:51:22.036,82.0,1.0,0
2026-05-09T19:51:22.537,82.0,1.0,0
2026-05-09T19:51:23.037,82.0,2.0,0
2026-05-09T19:51:23.537,82.0,1.0,0
2026-05-09T19:51:24.038,82.0,1.0,0
2026-05-09T19:51:24.538,82.0,5.0,0
2026-05-09T19:51:25.038,82.0,2.0,0
2026-05-09T19:51:25.538,82.0,2.0,0
2026-05-09T19:51:26.039,82.0,1.0,0
2026-05-09T19:51:26.540,82.0,2.0,0
2026-05-09T19:51:27.040,82.0,2.0,0
2026-05-09T19:51:27.541,82.0,2.0,0
2026-05-09T19:51:28.041,82.0,3.0,0
2026-05-09T19:51:28.542,82.0,2.0,0
2026-05-09T19:51:29.042,82.0,2.0,0
2026-05-09T19:51:29.543,82.0,1.0,0
2026-05-09T19:51:30.043,82.0,2.0,0
2026-05-09T19:51:30.543,82.0,1.0,0
2026-05-09T19:51:31.044,82.0,2.0,0
2026-05-09T19:51:31.544,82.0,1.0,0
2026-05-09T19:51:32.045,82.0,1.0,0
2026-05-09T19:51:32.545,82.0,2.0,0
2026-05-09T19:51:33.045,82.0,1.0,0
2026-05-09T19:51:33.546,82.0,1.0,0
2026-05-09T19:51:34.047,82.0,2.0,0
2026-05-09T19:51:34.547,82.0,1.0,0
2026-05-09T19:51:35.048,82.0,2.0,0
2026-05-09T19:51:35.548,82.0,1.0,0
2026-05-09T19:51:36.048,82.0,6.0,0
2026-05-09T19:51:36.549,82.0,7.0,0
2026-05-09T19:51:37.049,82.0,1.0,0
2026-05-09T19:51:37.550,82.0,1.0,0
2026-05-09T19:51:38.050,82.0,1.0,0
2026-05-09T19:51:38.551,82.0,1.0,0
2026-05-09T19:51:39.051,82.0,2.0,0
2026-05-09T19:51:39.551,82.0,2.0,0
2026-05-09T19:51:40.052,82.0,2.0,0
2026-05-09T19:51:40.552,82.0,1.0,0
2026-05-09T19:51:41.052,82.0,1.0,0
2026-05-09T19:51:41.553,82.0,1.0,0
2026-05-09T19:51:42.054,82.0,1.0,0
2026-05-09T19:51:42.554,82.0,2.0,0
2026-05-09T19:51:43.055,82.0,1.0,0
2026-05-09T19:51:43.555,82.0,2.0,0
2026-05-09T19:51:44.055,82.0,2.0,0
2026-05-09T19:51:44.556,82.0,2.0,0
2026-05-09T19:51:45.056,82.0,1.0,0
2026-05-09T19:51:45.556,82.0,1.0,0
2026-05-09T19:51:46.057,82.0,1.0,0
2026-05-09T19:51:46.557,82.0,1.0,0
2026-05-09T19:51:47.058,82.0,2.0,0
2026-05-09T19:51:47.558,82.0,2.0,0
2026-05-09T19:51:48.058,82.0,1.0,0
2026-05-09T19:51:48.559,82.0,2.0,0
2026-05-09T19:51:49.059,82.0,1.0,0
2026-05-09T19:51:49.560,82.0,2.0,0
2026-05-09T19:51:50.061,82.0,1.0,0
2026-05-09T19:51:50.561,82.0,2.0,0
2026-05-09T19:51:51.062,82.0,1.0,0
2026-05-09T19:51:51.562,82.0,1.0,0
2026-05-09T19:51:52.062,82.0,2.0,0
2026-05-09T19:51:52.563,82.0,2.0,0
2026-05-09T19:51:53.063,82.0,2.0,0
2026-05-09T19:51:53.563,82.0,5.0,0
2026-05-09T19:51:54.064,82.0,2.0,0
2026-05-09T19:51:54.564,82.0,3.0,0
2026-05-09T19:51:55.064,82.0,2.0,0
2026-05-09T19:51:55.564,82.0,2.0,0
2026-05-09T19:51:56.065,82.0,1.0,0
2026-05-09T19:51:56.565,82.0,1.0,0
2026-05-09T19:51:57.065,82.0,1.0,0
2026-05-09T19:51:57.565,82.0,2.0,0
2026-05-09T19:51:58.066,82.0,1.0,0
2026-05-09T19:51:58.566,82.0,1.0,0
2026-05-09T19:51:59.067,82.0,1.0,0
2026-05-09T19:51:59.568,82.0,1.0,0
2026-05-09T19:52:00.068,82.0,2.0,0
2026-05-09T19:52:00.568,82.0,3.0,0
2026-05-09T19:52:01.069,82.0,1.0,0
2026-05-09T19:52:01.569,82.0,2.0,0
2026-05-09T19:52:02.069,82.0,1.0,0
2026-05-09T19:52:02.570,82.0,1.0,0
2026-05-09T19:52:03.070,82.0,2.0,0
2026-05-09T19:52:03.571,82.0,2.0,0
2026-05-09T19:52:04.071,82.0,2.0,0
2026-05-09T19:52:04.571,82.0,2.0,0
2026-05-09T19:52:05.072,82.0,2.0,0
2026-05-09T19:52:05.572,82.0,2.0,0
2026-05-09T19:52:06.073,82.0,2.0,0
2026-05-09T19:52:06.573,82.0,2.0,0
2026-05-09T19:52:07.074,82.0,1.0,0
2026-05-09T19:52:07.574,82.0,1.0,0
2026-05-09T19:52:08.075,82.0,1.0,0
2026-05-09T19:52:08.575,82.0,3.0,0
2026-05-09T19:52:09.076,82.0,1.0,0
2026-05-09T19:52:09.576,82.0,2.0,0
2026-05-09T19:52:10.076,82.0,2.0,0
2026-05-09T19:52:10.577,82.0,2.0,0
2026-05-09T19:52:11.077,82.0,2.0,0
2026-05-09T19:52:11.577,82.0,1.0,0
2026-05-09T19:52:12.078,82.0,11.0,0
2026-05-09T19:52:12.578,82.0,1.0,0
2026-05-09T19:52:13.078,82.0,2.0,0
2026-05-09T19:52:13.579,82.0,2.0,0
2026-05-09T19:52:14.079,82.0,1.0,0
2026-05-09T19:52:14.579,82.0,2.0,0
2026-05-09T19:52:15.080,82.0,2.0,0
2026-05-09T19:52:15.580,82.0,2.0,0
2026-05-09T19:52:16.081,82.0,3.0,0
2026-05-09T19:52:16.582,82.0,1.0,0
2026-05-09T19:52:17.083,82.0,2.0,0
2026-05-09T19:52:17.583,82.0,1.0,0
2026-05-09T19:52:18.083,82.0,1.0,0
2026-05-09T19:52:18.584,82.0,1.0,0
2026-05-09T19:52:19.084,82.0,1.0,0
2026-05-09T19:52:19.585,82.0,4.0,0
2026-05-09T19:52:20.085,82.0,3.0,0
2026-05-09T19:52:20.585,82.0,1.0,0
2026-05-09T19:52:21.086,82.0,1.0,1
2026-05-09T19:52:21.586,82.0,2.0,1
2026-05-09T19:52:22.086,82.0,1.0,1
2026-05-09T19:52:22.587,82.0,1.0,1
2026-05-09T19:52:23.087,82.0,1.0,1
2026-05-09T19:52:23.587,82.0,1.0,0
2026-05-09T19:52:24.088,82.0,2.0,0
2026-05-09T19:52:24.588,82.0,2.0,0
2026-05-09T19:52:25.088,82.0,2.0,0
2026-05-09T19:52:25.589,82.0,1.0,1
2026-05-09T19:52:26.089,82.0,2.0,1
2026-05-09T19:52:26.589,82.0,2.0,1
2026-05-09T19:52:27.089,82.0,1.0,1
2026-05-09T19:52:27.590,82.0,1.0,1
2026-05-09T19:52:28.090,82.0,1.0,1
2026-05-09T19:52:28.591,82.0,4.0,1
2026-05-09T19:52:29.091,82.0,2.0,1
2026-05-09T19:52:29.591,82.0,1.0,1
2026-05-09T19:52:30.092,82.0,2.0,1
2026-05-09T19:52:30.592,82.0,2.0,1
2026-05-09T19:52:31.092,82.0,2.0,1
2026-05-09T19:52:31.593,82.0,2.0,1
2026-05-09T19:52:32.093,82.0,2.0,1
2026-05-09T19:52:32.593,82.0,1.0,1
2026-05-09T19:52:33.093,82.0,2.0,1
2026-05-09T19:52:33.594,82.0,2.0,1
2026-05-09T19:52:34.094,82.0,2.0,1
2026-05-09T19:52:34.594,82.0,1.0,1
2026-05-09T19:52:35.095,82.0,1.0,0
2026-05-09T19:52:35.595,82.0,2.0,0
2026-05-09T19:52:36.096,82.0,1.0,0
2026-05-09T19:52:36.596,82.0,1.0,0
2026-05-09T19:52:37.096,82.0,2.0,0
2026-05-09T19:52:37.597,82.0,1.0,0
2026-05-09T19:52:38.097,82.0,19.0,1
2026-05-09T19:52:38.597,82.0,2.0,1
2026-05-09T19:52:39.098,82.0,2.0,1
2026-05-09T19:52:39.598,82.0,2.0,1
2026-05-09T19:52:40.098,82.0,2.0,1
